objectid,parentid,group_count,title,creator,date,year,subject,description,county,city,location,latitude,longitude,type,format,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-emmett-1917-006,emmett-1917,10,"Sanborn Map of Emmett, Gem County, Idaho, 1917",Sanborn Map Company,1917,1917,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1917-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1917-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1917-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1917-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1917-006_th.jpg"
sanborn-emmett-1917-007,emmett-1917,10,"Sanborn Map of Emmett, Gem County, Idaho, 1917",Sanborn Map Company,1917,1917,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1917-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1917-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1917-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1917-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1917-007_th.jpg"
sanborn-emmett-1917-008,emmett-1917,10,"Sanborn Map of Emmett, Gem County, Idaho, 1917",Sanborn Map Company,1917,1917,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1917-008.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1917-008.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1917-008.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1917-008_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1917-008_th.jpg"
sanborn-emmett-1917-009,emmett-1917,10,"Sanborn Map of Emmett, Gem County, Idaho, 1917",Sanborn Map Company,1917,1917,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1917-009.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1917-009.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1917-009.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1917-009_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1917-009_th.jpg"
sanborn-emmett-1917-010,emmett-1917,10,"Sanborn Map of Emmett, Gem County, Idaho, 1917",Sanborn Map Company,1917,1917,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1917-010.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1917-010.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1917-010.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1917-010_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1917-010_th.jpg"
emmett-1923,,,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,group of map pages highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",43.87280449,-116.4995184,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-001_th.jpg"
sanborn-emmett-1923-001,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-001_th.jpg"
sanborn-emmett-1923-002,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-002_th.jpg"
sanborn-emmett-1923-003,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-003_th.jpg"
sanborn-emmett-1923-004,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-004_th.jpg"
sanborn-emmett-1923-005,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-005_th.jpg"
sanborn-emmett-1923-006,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-006_th.jpg"
sanborn-emmett-1923-007,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-007_th.jpg"
sanborn-emmett-1923-008,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-008.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-008.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-008.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-008_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-008_th.jpg"
sanborn-emmett-1923-009,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-009.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-009.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-009.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-009_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-009_th.jpg"
sanborn-emmett-1923-010,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-010.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-010.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-010.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-010_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-010_th.jpg"
sanborn-emmett-1923-011,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-011.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-011.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-011.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-011_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-011_th.jpg"
sanborn-emmett-1923-012,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-012.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-012.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-012.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-012_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-012_th.jpg"
sanborn-emmett-1923-013,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-013.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-013.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-013.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-013_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-013_th.jpg"
sanborn-emmett-1923-014,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-014.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-014.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-014.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-014_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-014_th.jpg"
sanborn-emmett-1923-015,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-015.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-015.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-015.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-015_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-015_th.jpg"
sanborn-emmett-1923-016,emmett-1923,16,"Sanborn Map of Emmett, Gem County, Idaho, 1923",Sanborn Map Company,1923,1923,,map page highlighting detailed information about the location's features,Gem,Emmett,"Emmett, Idaho",,,Image;StillImage,image/jpg,sanborn-emmett-1923-016.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-emmett-1923-016.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-emmett-1923-016.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-emmett-1923-016_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-emmett-1923-016_th.jpg"
sanborn-fairfield-1915-001,,1,"Sanborn Map of Fairfield, Camas County, Idaho, 1915",Sanborn Map Company,1915,1915,,map page highlighting detailed information about the location's features,Camas,Fairfield,"Fairfield, Idaho",43.34658144,-114.7917391,Image;StillImage,image/jpg,sanborn-fairfield-1915-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-fairfield-1915-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-fairfield-1915-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-fairfield-1915-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-fairfield-1915-001_th.jpg"
fairfield-1920,,,"Sanborn Map of Fairfield, Camas County, Idaho, 1920",Sanborn Map Company,1920,1920,,group of map pages highlighting detailed information about the location's features,Camas,Fairfield,"Fairfield, Idaho",43.34658144,-114.7917391,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-fairfield-1920-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-fairfield-1920-001_th.jpg"
sanborn-fairfield-1920-001,fairfield-1920,2,"Sanborn Map of Fairfield, Camas County, Idaho, 1920",Sanborn Map Company,1920,1920,,map page highlighting detailed information about the location's features,Camas,Fairfield,"Fairfield, Idaho",,,Image;StillImage,image/jpg,sanborn-fairfield-1920-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-fairfield-1920-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-fairfield-1920-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-fairfield-1920-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-fairfield-1920-001_th.jpg"
sanborn-fairfield-1920-002,fairfield-1920,2,"Sanborn Map of Fairfield, Camas County, Idaho, 1920",Sanborn Map Company,1920,1920,,map page highlighting detailed information about the location's features,Camas,Fairfield,"Fairfield, Idaho",,,Image;StillImage,image/jpg,sanborn-fairfield-1920-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-fairfield-1920-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-fairfield-1920-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-fairfield-1920-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-fairfield-1920-002_th.jpg"
sanborn-ferdinand-1914-001,,1,"Sanborn Map of Ferdinand, Idaho County, Idaho, 1914",Sanborn Map Company,1914,1914,,map page highlighting detailed information about the location's features,Idaho,Ferdinand,"Ferdinand, Idaho",46.1523116,-116.3889809,Image;StillImage,image/jpg,sanborn-ferdinand-1914-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-ferdinand-1914-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-ferdinand-1914-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-ferdinand-1914-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-ferdinand-1914-001_th.jpg"
filer-1911,,,"Sanborn Map of Filer, Twin Falls County, Idaho, 1911",Sanborn Map Company,1911,1911,,group of map pages highlighting detailed information about the location's features,Twin Falls,Filer,"Filer, Idaho",42.57021742,-114.6083576,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-filer-1911-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-filer-1911-001_th.jpg"
sanborn-filer-1911-001,filer-1911,3,"Sanborn Map of Filer, Twin Falls County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Twin Falls,Filer,"Filer, Idaho",,,Image;StillImage,image/jpg,sanborn-filer-1911-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-filer-1911-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-filer-1911-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-filer-1911-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-filer-1911-001_th.jpg"
sanborn-filer-1911-002,filer-1911,3,"Sanborn Map of Filer, Twin Falls County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Twin Falls,Filer,"Filer, Idaho",,,Image;StillImage,image/jpg,sanborn-filer-1911-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-filer-1911-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-filer-1911-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-filer-1911-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-filer-1911-002_th.jpg"
sanborn-filer-1911-003,filer-1911,3,"Sanborn Map of Filer, Twin Falls County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Twin Falls,Filer,"Filer, Idaho",,,Image;StillImage,image/jpg,sanborn-filer-1911-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-filer-1911-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-filer-1911-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-filer-1911-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-filer-1911-003_th.jpg"
filer-1918,,,"Sanborn Map of Filer, Twin Falls County, Idaho, 1918",Sanborn Map Company,1918,1918,,group of map pages highlighting detailed information about the location's features,Twin Falls,Filer,"Filer, Idaho",42.57021742,-114.6083576,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-filer-1918-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-filer-1918-001_th.jpg"
sanborn-filer-1918-001,filer-1918,4,"Sanborn Map of Filer, Twin Falls County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Twin Falls,Filer,"Filer, Idaho",,,Image;StillImage,image/jpg,sanborn-filer-1918-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-filer-1918-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-filer-1918-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-filer-1918-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-filer-1918-001_th.jpg"
sanborn-filer-1918-002,filer-1918,4,"Sanborn Map of Filer, Twin Falls County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Twin Falls,Filer,"Filer, Idaho",,,Image;StillImage,image/jpg,sanborn-filer-1918-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-filer-1918-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-filer-1918-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-filer-1918-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-filer-1918-002_th.jpg"
